,song-artist,zcr_mean,zcr_std,zcr_min,zcr_max,energy_mean,energy_std,energy_min,energy_max,energy_entropy_mean,energy_entropy_std,energy_entropy_min,energy_entropy_max,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_min,spectral_centroid_max,spectral_spread_mean,spectral_spread_std,spectral_spread_min,spectral_spread_max,spectral_entropy_mean,spectral_entropy_std,spectral_entropy_min,spectral_entropy_max,spectral_flux_mean,spectral_flux_std,spectral_flux_min,spectral_flux_max,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_min,spectral_rolloff_max,mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,chroma_1_mean,chroma_1_std,chroma_1_min,chroma_1_max,chroma_2_mean,chroma_2_std,chroma_2_min,chroma_2_max,chroma_3_mean,chroma_3_std,chroma_3_min,chroma_3_max,chroma_4_mean,chroma_4_std,chroma_4_min,chroma_4_max,chroma_5_mean,chroma_5_std,chroma_5_min,chroma_5_max,chroma_6_mean,chroma_6_std,chroma_6_min,chroma_6_max,chroma_7_mean,chroma_7_std,chroma_7_min,chroma_7_max,chroma_8_mean,chroma_8_std,chroma_8_min,chroma_8_max,chroma_9_mean,chroma_9_std,chroma_9_min,chroma_9_max,chroma_10_mean,chroma_10_std,chroma_10_min,chroma_10_max,chroma_11_mean,chroma_11_std,chroma_11_min,chroma_11_max,chroma_12_mean,chroma_12_std,chroma_12_min,chroma_12_max,chroma_std_mean,chroma_std_std,chroma_std_min,chroma_std_max,gender,age,location,mood,activity,period,user_id
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,33.0,home,relaxed,amusing,midday,10.0
36,David Guetta - Flames,0.06638710236699585,0.020977789487414654,0.01920656696787945,0.12487669928230477,0.08674007877618985,0.034611699349273675,0.00355723202883851,0.1537103753918813,3.1670719059443955,0.20857217371775355,1.6167850903499168,3.2983088256373345,0.17492095168887126,0.03694082180768249,0.039447537320791023,0.2547784965192841,0.1872027306165717,0.02788110636211709,0.05763655913665465,0.21055994115918744,0.5034409063753387,0.2455364685342087,0.006085005402524917,1.1182600314944455,0.0001313576863145807,0.00025562169919937644,0.0,0.003143656324399034,0.08146045918367346,0.04638964331794936,0.022244897959183677,0.3658956916099773,-16.959962788916734,1.1607522722724508,-22.22053145893464,-15.528813768355107,1.6332619695484027,0.5280744087157782,-0.20119011283097304,3.0304202798568194,-0.34467924851639875,0.684852538543228,-3.143594269336881,0.5974255361977111,0.3701991065325185,0.3548858440936234,-0.8497693750087592,0.9932251863587878,0.1776503644024066,0.3716325503349175,-1.2682997585268492,0.6733520430245735,-0.05433262429997312,0.3710829686717455,-1.2271331475259264,0.8728420692892971,-0.08876194652767659,0.3483509366001491,-1.0654876454128102,0.5572344992772762,-0.005892211967229749,0.364586854461341,-1.0199945344238837,0.8976082938542452,0.2475940661932781,0.34749930691551595,-0.8140346512446652,1.00855853629304,0.18328066262009401,0.3049164341541009,-0.6856401971863539,0.8876429159017042,0.13934270688585615,0.25534852969659577,-0.2934939701855075,0.9548814740239324,0.08703559140059937,0.2635657864388259,-0.4146486022904274,0.8859847404198714,0.08050582980829482,0.20209841818253516,-0.2895994048831144,0.5706108845276022,9.327700127971739e-05,0.0001354791154766115,4.110266970061979e-06,0.0009851340737684039,9.434890219606384e-05,0.00014993717294784818,2.4320859551005423e-06,0.0010082360784410952,4.882311140645554e-05,4.349294499668536e-05,2.193086906901592e-06,0.00022575571688111362,8.073805979956478e-05,0.0001641428097988291,3.452737256377625e-06,0.0013758647761762356,5.6081812027320616e-05,0.00011075307158735322,2.3732521773675973e-06,0.001024338874181817,0.00019402236901915984,0.0003749546902333123,1.4953785145955042e-05,0.0032449802574934165,8.0430995859912e-05,0.00010178974304094188,3.663190115265782e-06,0.0009063715445391074,6.241021434778638e-05,7.704524232430574e-05,3.551667014475451e-06,0.000670693471063251,0.0002225608573968394,0.0005376086347714498,4.229882157730696e-06,0.00552858273144837,0.0002057298419820505,0.00019638140080257904,2.8822124378093e-06,0.0014568246498677538,0.00011760633754573335,0.0002271756620772192,8.734724958005214e-06,0.0024356540147457964,0.00010071235416495308,0.0002339127515282313,3.2241803912684337e-06,0.00232415273725414,0.00014927236862379505,0.00017704930060929617,1.1178807583664696e-05,0.0015109748992727329,female,33.0,home,relaxed,working,midday,10.0
37,The Police - Every Breath You Take,0.03446131752620089,0.014531940452913934,0.014115806301658746,0.08069252485855849,0.0328808606691114,0.007457341096691388,0.0009178453156422426,0.05410064712632602,3.2252781614387387,0.0728235241484013,2.606136917300833,3.305828391432857,0.11510625686916955,0.01509237145473551,0.08477055970727917,0.16315563397231406,0.14916185772393242,0.00941353706552102,0.12487829488203868,0.1778373559052284,0.2420133368797488,0.1251394086041044,0.09769949622714368,0.6755247842256705,0.00014608634080343552,3.829886246536634e-05,0.0,0.00022916188169520572,0.03395307021487009,0.020479501240495503,0.013401360544217688,0.10467120181405896,-17.993238284050072,0.7067169767979268,-22.847338680866283,-16.339595987096473,2.367361432869105,0.2885404925021457,1.3378559994847063,2.868692703531257,0.3572027977593637,0.25459650120062843,-0.523507589195036,1.006495634856929,0.30390924334740915,0.13941605487481112,-0.07794876966797942,0.792970106363201,0.10191078784114664,0.1258128680026332,-0.2782432283311296,0.5086977817956008,0.2417058231279229,0.137089973220963,-0.14194801117385086,0.6808826233670847,0.1078269164969688,0.14753427864434415,-0.4415706325621533,0.4785587978454739,0.03809214417846817,0.12762283440319475,-0.4097443784190311,0.4152207122023613,-0.05672146423712891,0.13681028051239125,-0.42076840898662704,0.5004393497130635,0.010936296204316314,0.1659964946964347,-0.34154794831326696,0.7345641143466908,-0.10511325967525834,0.14230626795524678,-0.5417642390202132,0.3505125936536373,-0.027068321655463072,0.13600519499207755,-0.4551292304648147,0.3108230584443929,0.014282116546055941,0.11955053390184504,-0.2869081705054296,0.33866036094264196,2.592422122744881e-05,1.6885363305210746e-05,5.383144234206768e-06,0.00014422574083341395,7.446392903505071e-05,8.849123997272689e-05,6.574300842942483e-06,0.0005296113875496165,3.0961128253502915e-05,4.385339845878266e-05,5.596674350095936e-06,0.0003244021077840125,9.068000470570312e-05,0.00012500698241962134,9.45155931812892e-06,0.0012558288494414966,6.905393272077454e-05,0.0001450946811000819,5.690531207622989e-06,0.0014441692858361958,9.697973843076378e-05,0.00011151868920896999,8.685396769162705e-06,0.00091557451939304,0.0002840381383015984,0.0002565960046255335,1.3388840637414593e-05,0.001439060628443979,7.562671243451255e-05,0.00012171763226309568,5.627323609822599e-06,0.001238486835534691,0.00024033094105753883,0.0007249343286079454,1.4649063635109052e-05,0.008718930378990436,0.00014121548760556664,0.00031631475929198345,8.188812048941836e-06,0.0028257589229792645,0.0001191110910063458,0.00017164689324931142,8.275715917056946e-06,0.0014039686473424544,0.000107588025257081,0.00019383697282133737,1.2722269661186665e-05,0.0016871332884475796,0.0001470481863179768,0.00021075062779913727,1.9814253932195465e-05,0.002389270373942471,female,33.0,home,relaxed,working,night,10.0
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,33.0,home,relaxed,amusing,midday,10.0
39,Led Zeppelin - Whole Lotta Love,0.06834919908902552,0.031132818055678125,0.011519404981915895,0.19711107835689748,0.02063452024660969,0.013266029002740706,3.655952885675016e-06,0.04688310057417289,3.1169214631546245,0.3355222500482561,0.6820547464577255,3.3157882982178104,0.1495729915119204,0.04505447607800739,0.06906143534742264,0.29972699833943456,0.15006847194518932,0.025214143922770188,0.08120860012844132,0.20765371546057004,0.7538586844201112,0.4823174672814317,0.05207257641875816,2.512565047376647,9.944608279407644e-05,9.946476678209322e-05,0.0,0.0008655299002746481,0.12975230510322594,0.08513514391394365,0.007414965986394558,0.4770748299319728,-18.832280575968753,2.15260498078039,-30.281071707340377,-16.568192727979525,0.9117726716730457,0.6460005129023433,-2.4025776934301732,2.078449129053469,0.32109031584075,0.5407059446733885,-2.166097758887559,1.1844737555623632,0.3669410944273303,0.3949166856249921,-1.5098811168351391,0.9762765556793924,-0.031350514447050205,0.3096994432179598,-1.3020147380224845,0.7018850952263814,0.11305791012112808,0.34671920333798084,-1.5220606478447234,0.8402459782488605,0.004190434281212382,0.2498948381230267,-0.7417183859201956,0.7335601900916486,0.12210596991074978,0.2894309740383154,-0.8668283347256377,1.2040235278790494,0.1520894820877879,0.25478544215758225,-1.3238545937814463,1.3947894899818516,0.0514910438988842,0.2442563560518275,-0.9183549791019056,1.5778074128001491,-0.02908341181238903,0.2273241592663352,-1.0217386378274016,0.8121501022543757,0.10745615879561436,0.1869974628937027,-0.4273285233761703,1.251183485609145,0.08484142810482723,0.1657353312938451,-0.4541506088408492,0.5506474008609912,0.00021435375205875888,0.00032577412476530494,5.031377350544111e-06,0.003603192537557276,0.00019791221586638936,0.00030594877007341205,4.771389305813567e-06,0.002490392170803645,0.00020665920403468163,0.0006205176089235317,3.971269545681249e-06,0.007325393152175706,0.0002987781525361527,0.001731277714446782,7.898012515620714e-06,0.029193208128963286,8.997381740786934e-05,0.00013217724067417032,4.062782902890274e-06,0.0014193783637703981,0.0001748498480372318,0.00024266734105976543,9.822424547712939e-06,0.0018593991205760145,0.00016101549626073233,0.00027159900164734467,6.194605616999223e-06,0.004262472307895103,0.000199518204897083,0.0003583702160894789,8.897728080356809e-07,0.003835882401988903,0.00017145176706830897,0.00028157444349191825,7.080825098029222e-06,0.003090849834031092,0.00018053411306216297,0.000275785982903633,7.59839317277583e-06,0.001940208377777937,0.00021402902758183172,0.00035024234054487557,9.236458275571513e-06,0.0035988931600224256,0.00016411081706093649,0.00022800888508031343,6.046312338406631e-06,0.0016496898343767474,0.0002098196987095623,0.000517810780850766,1.3851328076852786e-05,0.008021956853926558,female,33.0,work,relaxed,amusing,morning,10.0
40,The Rolling Stones - Wild Horses,0.03862473298118451,0.011521762045885576,0.0,0.0770757038061656,0.04261428487141007,0.0296534775706294,1.3406154095402784e-08,0.11093215691606532,3.1331092569766312,0.2304975091397883,0.9119826203519364,3.3156437162927626,0.1139632089348159,0.023286692978411686,0.0726243069527049,0.3964475360843431,0.13989859886975786,0.01859174034126571,0.09208943915365857,0.2914507836274992,0.2821781838184633,0.16500522066014436,0.0051176066249749635,1.1846411696421248,0.0002873727030576352,0.000333098554139044,0.0,0.0047460917418153965,0.05487103583027831,0.02525700494050446,0.0,0.1443310657596372,-18.522758984790734,2.8086712400338323,-45.007053321198995,-15.587111247412992,1.8970685337156752,0.4580986604369784,-0.056208869508122136,3.558823260619435,0.18391336918144435,0.5312230331645574,-1.2791836007088957,2.074698370180263,0.5047724774015334,0.4189284275149983,-0.7520260020305223,1.470776072221054,0.20735328785631932,0.2766836411350503,-0.6333108566895319,1.1848007475944418,0.1185911548013944,0.2602181563557411,-0.5262208376917554,1.2563567080071754,0.19716345977663746,0.2127618023422657,-0.4377487022602963,1.0923726993216862,0.1202572553436696,0.26761291510930285,-1.2992528821165523,0.8636619468971489,0.024974040679200813,0.20520275010979916,-0.6905655319684392,0.5755694905291793,0.02267040569253528,0.2321590817110781,-0.927564617558873,0.5975047585029117,-0.12695684081761935,0.2754621110701576,-1.094293808550711,0.5143325487026416,-0.11501757311439632,0.2540169648564224,-0.9954564172868162,0.9684375101279856,-0.21235514619933124,0.22405323208579267,-0.908262124798336,0.667349853684593,6.354264660818492e-05,0.00016735759027359116,8.104945554670848e-07,0.0015169440481685825,0.0001857062426176798,0.0006063630919500647,4.6118524576807404e-07,0.004852990949951554,6.373736810921641e-05,0.00016287353549696351,2.630261514553786e-07,0.0019191160464784188,0.0005331402136199203,0.008891275905869495,8.887051938548511e-07,0.1656736289798314,4.160902847443765e-05,5.1386250149866355e-05,1.2851346763741795e-06,0.00039104653797597435,0.0001790888547207636,0.00047791458001083777,1.6626591962057174e-06,0.0054673165797503535,0.00018561255962311308,0.0004624907618579008,1.704767473300446e-06,0.004795367767221935,0.00016837375821792368,0.00041892578665427287,1.4202372968164048e-06,0.005251483811202549,0.00014177793499616783,0.0004147949375445542,2.7418121570907982e-06,0.005034158995088194,0.00011720179117326917,0.0002416329774205721,1.6503294884427172e-06,0.00254573062519019,4.534329916499148e-05,0.00012908132047990343,2.0956970911838814e-06,0.002128472197175177,8.693431710826291e-05,0.00014476789952836297,1.7942461330350914e-06,0.001502713551191091,0.000297941113208726,0.002462437573717801,3.56402272053094e-06,0.0457819581214747,female,33.0,work,relaxed,working,morning,10.0
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,33.0,home,happy,amusing,midday,10.0
42,Eurythmics - Sweet Dreams,0.07376330531251166,0.02301594542445421,0.01630403972834159,0.15131690835497,0.0222827100104177,0.008787725188982699,2.806771079850654e-06,0.044438721094254806,3.071919937492488,0.15340696492024267,2.4212407980019304,3.268242409445892,0.15653679924308125,0.026505448294510653,0.07502039170330588,0.2297855789856955,0.16008724140411798,0.01331758735374102,0.11377651142390265,0.19112304893128454,0.6414304111088281,0.25081470869047784,0.08541661745396001,1.565624939404653,7.884942850316103e-05,4.119995766020677e-05,0.0,0.0003465081280520305,0.10622422364877096,0.04718568715295216,0.00945578231292517,0.3059863945578231,-18.55986947485579,1.6399683692632283,-30.08851894900917,-16.841111948542096,1.1534507225292885,0.3116869228058228,0.13830837511356991,2.035471108835888,0.3066308515088144,0.35149774291434915,-0.7153466393330525,1.4511693007795254,0.4640049917575953,0.23077883581046266,-0.16643143191743748,1.3691034567970288,0.17184091077196142,0.18458976514944295,-0.2912880264962427,0.7071640780311921,0.24194019081527424,0.20358711272435465,-0.2743507558676433,0.7339000466232589,0.06908768428744358,0.198709034689842,-0.3932778732627984,0.584278578343546,0.020869851509490438,0.2035611815941422,-0.4353941397998313,0.6506363176185825,-0.1534671985250165,0.2431916068746013,-0.7132433654418876,0.5408142860832849,0.12952304277252533,0.212041863948086,-0.4301041795188689,0.7814434240122768,0.23964934586236256,0.17715184340168647,-0.25466650437414706,0.7447143717168984,0.2620950821492227,0.21213739320208636,-0.19508452251766234,0.9757842506598728,0.17373804597509354,0.14329743337394474,-0.2545175861808866,0.6030101126357096,9.82347040353686e-05,8.89814925447493e-05,8.41951828410016e-06,0.0004804448107830509,7.693777515222626e-05,0.00011088832406947998,6.449313532745841e-06,0.0008240593546568934,8.436538762035291e-05,7.977322807291724e-05,4.264308063257341e-06,0.0005759392092644137,0.00012509788783168096,0.00010700049514581144,8.660077414209822e-06,0.0006545909128151414,7.087142019223503e-05,8.531471310238697e-05,4.330998256390563e-06,0.0006089116659207072,0.00029077318635190263,0.0005026245018229479,2.2822435131153798e-05,0.00483686011030725,0.000242138562690158,0.0003249380676499872,1.5504415837426182e-05,0.0022399110620288268,8.868183627453486e-05,8.372121720510257e-05,7.897313479050261e-06,0.0005330787959349608,0.00015301939815875998,0.00018301173774230248,1.1865526269077955e-05,0.0009723151489860145,0.00011018798772720628,0.0001221730148096193,7.008882367914577e-06,0.0010367410837726423,0.00010296410867319216,0.0002276662855406313,1.4507336943514895e-05,0.0021065730258235287,5.7258426479579834e-05,5.228263224803802e-05,1.0086067468603634e-05,0.0004488505007296783,0.00013681374848376984,0.00015201018587776961,7.000373242181895e-06,0.0013202763632855848,male,41.0,outdoor,excited,commuting,morning,11.0
43,3 Doors Down - Kryptonite,0.059845841195926085,0.01872163519190927,0.011451376999739226,0.1077109717797254,0.0376272619697313,0.01100401664895526,0.00011813743665056514,0.05589446001239078,3.275084900447194,0.07609283777444296,2.582840481419696,3.3190128364266203,0.1405823746261062,0.027013450420276402,0.05922123425391732,0.20026734389372527,0.15219844532004567,0.019482160983089424,0.08868569203600507,0.2252614046396866,0.5747532728247621,0.2235112996494432,0.027319571833130364,1.0933974222119671,0.0001559240959619794,0.000187205897671253,0.0,0.0014375114431105227,0.08903496734888519,0.047970966101345214,0.0056009070294784575,0.24859410430839,-17.795085348214744,1.84343244760802,-30.51726745592001,-16.300183208769752,1.8677812522925925,0.3889234796297735,1.134481216092084,2.9370230174052963,0.4889415250917501,0.469440637595501,-0.6187274255416977,1.8268077189678928,0.10134677170834692,0.2208471939553673,-0.7507251808812058,0.5543891497860796,0.1910408058226532,0.1778801330383568,-0.24428686191962606,0.5942916091934052,0.2991912417006112,0.19485446934452336,-0.2373664235798437,0.7197334096963468,0.06838388881154968,0.1561510166228362,-0.4121916261880135,0.5475483972340336,0.07523753289089508,0.17228361507833204,-0.3112326475754223,0.553331868349139,-0.10898516459658897,0.18051941451329528,-0.6200085661565593,0.24746391745477525,0.09073843354025232,0.16662494421763954,-0.5398934306954488,0.5709331264264579,-0.15157979756497095,0.19501269127098425,-0.7532300977353991,0.22373941295127148,-0.07822495222202026,0.16526460684224498,-0.5183315429407653,0.38846955994926197,-0.025941476695987908,0.16206850008075618,-0.4041287846689365,0.4718922904212698,7.133241619493668e-05,9.639500554778784e-05,9.604139761112316e-07,0.0008771467271209695,6.3523281684825e-05,9.95996177143593e-05,1.134271251171865e-06,0.0011506654639410142,5.307960791114713e-05,5.373225895988015e-05,1.035939875720221e-06,0.0003075562459674612,4.13594705576214e-05,3.447726745518379e-05,9.835936098766372e-07,0.00018567149809318016,6.199563820776267e-05,7.648760032707845e-05,5.134676502056206e-07,0.0006393585601201233,0.00025397114794632514,0.0007708579809113463,1.6509841608767656e-06,0.008535008720305664,0.00010392293789039508,9.561728616525576e-05,1.9674789261702987e-06,0.0005815975480206771,0.0001314269399871818,0.00014237798715670743,1.4607910205297347e-06,0.0009940444212710275,5.942886288929946e-05,7.052554234772505e-05,8.691752065545105e-07,0.0006377682297559394,0.00010505914464769132,0.00024985579212174054,8.876355771230292e-07,0.003205126070082697,0.000108046691678489,0.00010654046446439982,2.386454081215517e-06,0.0006760643907093195,5.126319561382643e-05,5.303432876771408e-05,9.35932075722706e-07,0.000374327058083865,0.0001158235363180374,0.00021127920263426872,3.679173935766474e-06,0.0023367188300266965,male,41.0,outdoor,happy,commuting,morning,11.0
44,Alice Cooper - Poison,0.08146898656523788,0.017833386192930286,0.02070318257576616,0.11231419857367997,0.0199988271549522,0.009632353045276971,4.740673887729561e-06,0.04561678908969125,3.243254182849556,0.15031481357159476,2.080286674843012,3.3181767757084626,0.14352083328805654,0.018109366200040916,0.09199102360026597,0.21771771627552647,0.14212631526772335,0.018824073542936685,0.07670681625237953,0.21731985047208294,0.8821704887705997,0.239550490133582,0.0815078038198187,1.2412658823716338,7.622635364395949e-05,7.723155525972464e-05,0.0,0.0011045466941194582,0.1321697368085811,0.03402624283830491,0.013333333333333334,0.18142857142857144,-18.17180124978892,2.0942630941045595,-30.83616917026724,-16.250600910109046,0.8713785819228674,0.4143355180305741,0.030314699874889713,2.464053595312792,0.2863577058484136,0.2992776633388172,-0.4665661704273443,1.4519855555152603,0.2697877315850499,0.22095383028015714,-0.38817470844027496,1.1377690587880869,0.2593847796301359,0.1614406369379783,-0.1823274836485462,0.9110608566456436,0.1882602846511062,0.17150685707742008,-0.3301879768353911,0.7153502728002122,-0.09688923979382247,0.2252947823633303,-0.9444929707576769,0.5201718587034411,0.013300668190192185,0.17357689480428834,-0.4405105912911769,0.5625968831871129,0.018566515802093245,0.20033339689315088,-0.6403864920166639,0.6899406820931304,0.09530287290686687,0.18086024442746126,-0.39575547244795,0.5162332325206311,0.08667021300978513,0.14315926632602102,-0.2844215234589891,0.4569004596606286,0.02401996196083684,0.11916772540599395,-0.4288869876043447,0.45565180284771,0.03633705798555893,0.1212553889795692,-0.2576179925402925,0.4700222106448756,0.00016829654324503955,0.00016257585907295997,2.70448844493464e-06,0.0008709239658793266,0.00013671684491523277,0.000161707549213392,1.1112344554876566e-05,0.0018580530834510821,0.00011067010471918928,0.00012936323763541085,3.079527181275508e-06,0.0010055965678537652,0.0001461817436111985,0.00016563298886567354,5.156236635796091e-06,0.0011728815666129074,0.0001082499252552007,0.0001184810525457014,6.06272055873004e-06,0.0007532544848551505,0.0002022433719526649,0.0002733705578181019,1.2819348964930436e-05,0.003019264007858743,0.00016729303435697495,0.0002644172429926621,3.1296328985918945e-06,0.002516219602098193,0.0001896528056037544,0.000209401266240938,3.7735661007691873e-06,0.0016921956651967756,0.00027817439664858806,0.00034317147600002404,3.1684710618294818e-06,0.002322835753597984,0.00015067138204446644,0.00014471152414887285,3.335453125271557e-06,0.0012518219511599474,0.00015857997395807906,0.00013119655232324536,6.596513228710589e-06,0.0007297717715938285,0.00022686333392227958,0.00023255483897740775,2.69834099951495e-06,0.0014591964415483136,0.00015371053437294706,0.00011664324070052837,7.221947108755774e-06,0.0008093898277200511,male,41.0,outdoor,excited,commuting,morning,11.0
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,41.0,outdoor,pleased,commuting,morning,11.0
46,Scorpions - Rock you like a hurricane,0.09329833226956244,0.016406908507888826,0.0,0.1278699304980782,0.04596532570453423,0.014501179173541497,1.352511497588374e-05,0.07464290593549122,3.189093723246817,0.17498087043200866,1.8007066789402637,3.3219101419854127,0.14481361123002234,0.017401469495847213,0.014083441508790978,0.1870960223204274,0.12999428888073952,0.012613701668093948,0.07780617565692828,0.20207356125673745,1.0175504528606212,0.18865139456976635,0.00016731071690617225,1.4806635973359532,0.0013635661725973033,0.01449082750630772,0.0,0.18799949959938891,0.16177173091458805,0.028945343875093805,0.0,0.25988662131519275,-17.14113297020707,3.0825275781775487,-45.04432301706576,-15.396472387367588,0.9595043998637534,0.3466241204941678,-0.045268146371578034,2.1445077599279427,0.6460446374783536,0.2379255244979137,0.0903473056940882,1.4062637953920358,0.3930048312545367,0.2275655678394447,-0.2589654414119588,0.9226707270410917,0.23892666375246635,0.2196953382177067,-0.4228963398451003,0.8581555972759901,0.22763726939770826,0.19199492463206114,-0.24101090447279155,0.7036308073981176,0.07371264412050117,0.15472532106623665,-0.37396980754224507,0.5574755546526261,-0.08092213763402098,0.17364121490576792,-0.6057525327714103,0.4337002695386769,-0.03199275783758407,0.15333140708889706,-0.42034026928394014,0.5485793928545232,0.1248229937186184,0.16983920108564216,-0.4896206331856574,0.6552059514955128,0.019949526259731225,0.20635088676728894,-0.4741284117994373,0.6577782219715651,-0.07706558462914392,0.1673701607933403,-0.5219018041369533,0.42509173648855897,-0.14556449168419466,0.14934902980680495,-0.8122085227770514,0.332180472490675,0.00016140738695447223,0.00029874634139542453,2.159174060188414e-09,0.0042784976800431355,0.00014971681635105036,0.00019047764664153997,2.288091842966615e-09,0.002335743751900298,0.00013119191743120022,0.00012391669256973684,3.5927199418581336e-09,0.0009149816110401988,0.002708764598715109,0.020316657906154032,2.1206341360706493e-05,0.16666526630385814,0.0001118890074668854,0.0001066386649236052,4.387603339167557e-09,0.0007587898620711438,0.00019964436038203125,0.00018933225438611066,1.0016636522845537e-08,0.0012297993933057267,0.0003030105899263196,0.00047135780778128093,6.689687986072332e-08,0.0051398847625579395,0.00024672959791632946,0.0005285678647660372,2.0830440086403865e-09,0.006244915294314479,0.00015472085570379199,0.00014468250073224794,1.6603971638012726e-08,0.0011327950481071793,0.00014672835833206267,0.0001513970898606061,8.495229103498222e-09,0.0011942263664382405,0.0002068628105016988,0.00018658585391277888,1.6812571081682027e-07,0.001979289451949937,8.948224126457593e-05,6.099606489781464e-05,5.730766350215055e-09,0.0003931167155959669,0.0008635673936572793,0.005601490036816744,2.9154432877557203e-05,0.04606383798080739,male,41.0,outdoor,pleased,commuting,morning,11.0
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,41.0,outdoor,excited,commuting,morning,11.0
